config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
10,2,123,8.670369625091553,277.6640625,277.6640625,0.0,0.02776640625,191,25037705.7,25037705.7,0,11,1209.551,200,26.523652316968057,96.0,0.2744686505048435,"[94.0, 131.0, 105.0, 156.0, 108.0, 84.0, 84.0, 72.0, 96.0, 60.0, 73.0]",50,200,0.05,3
10,3,7890,9.147939205169678,277.6640625,277.6640625,0.0,0.02776640625,196,24780328.110000003,24780328.110000003,0,11,1197.1173000000001,200,24.761673931052574,84.0,0.25623557219339443,"[101.0, 132.0, 108.0, 144.0, 96.0, 104.0, 60.0, 72.0, 96.0, 66.0, 84.0]",50,200,0.05,3
11,1,42,12.49406623840332,277.6640625,277.6640625,0.0,0.02776640625,199,24275566.889999997,24275566.889999997,0,11,1172.7327,200,24.095539863682536,76.0,0.24934236923848344,"[116.0, 129.0, 108.0, 120.0, 108.0, 108.0, 59.0, 53.0, 96.0, 70.0, 96.0]",50,200,0.05,5
11,2,123,11.46365475654602,277.6640625,277.6640625,0.0,0.02776640625,195,23360703.480000004,23360703.480000004,0,11,1128.5364,200,20.755164646519486,72.0,0.21477592766859296,"[121.0, 132.0, 93.0, 107.0, 106.0, 96.0, 60.0, 72.0, 96.0, 72.0, 108.0]",50,200,0.05,5
11,3,7890,13.211828231811523,277.6640625,277.6640625,0.0,0.02776640625,180,22937570.64,22937570.64,0,11,1108.0952,200,25.115271439985122,84.0,0.2598946244965535,"[129.0, 132.0, 108.0, 119.0, 108.0, 101.0, 72.0, 72.0, 94.0, 80.0, 48.0]",50,200,0.05,5
12,1,42,16.340150356292725,277.6640625,277.6640625,0.0,0.02776640625,199,23824818.180000003,23824818.180000003,0,11,1150.9574,200,24.410402876541006,85.0,0.2526005942069154,"[120.0, 132.0, 96.0, 129.0, 101.0, 108.0, 47.0, 72.0, 96.0, 82.0, 80.0]",50,200,0.05,7
12,2,123,17.320646047592163,277.6640625,277.6640625,0.0,0.02776640625,189,23273790.39,23273790.39,0,11,1124.3377,200,30.846460611088023,109.0,0.31920137979489016,"[125.0, 132.0, 108.0, 132.0, 106.0, 101.0, 23.0, 60.0, 96.0, 96.0, 84.0]",50,200,0.05,7
12,3,7890,16.248942852020264,277.6640625,277.6640625,0.0,0.02776640625,200,24781491.450000003,24781491.450000003,0,11,1197.1735,200,28.407018106199573,108.0,0.2939578543444923,"[96.0, 134.0, 108.0, 144.0, 107.0, 108.0, 84.0, 68.0, 96.0, 82.0, 36.0]",50,200,0.05,7
13,1,42,7.988821744918823,277.6640625,277.6640625,0.0,0.02776640625,197,21922610.310000002,21922610.310000002,0,11,1059.0633,200,28.73475161565214,96.0,0.29734926413186596,"[106.0, 132.0, 108.0, 156.0, 107.0, 96.0, 60.0, 69.0, 96.0, 72.0, 61.0]",50,200,0.1,3
13,2,123,8.530939817428589,277.6640625,277.6640625,0.0,0.02776640625,196,21728910.060000002,21728910.060000002,0,11,1049.7058,200,28.085171523494964,103.0,0.2906273628959968,"[96.0, 132.0, 108.0, 150.0, 108.0, 96.0, 47.0, 74.0, 96.0, 96.0, 60.0]",50,200,0.1,3
13,3,7890,8.495628356933594,277.6640625,277.6640625,0.0,0.02776640625,196,22445953.92,22445953.92,0,11,1084.3455999999999,200,31.614935271662425,131.0,0.3271536105251991,"[101.0, 132.0, 108.0, 155.0, 104.0, 96.0, 24.0, 72.0, 96.0, 94.0, 81.0]",50,200,0.1,3
14,1,42,12.482029676437378,277.6640625,277.6640625,0.0,0.02776640625,199,21797255.25,21797255.25,0,11,1053.0075,200,31.046219876098302,108.0,0.32126850295115833,"[113.0, 132.0, 108.0, 156.0, 108.0, 107.0, 72.0, 72.0, 90.0, 57.0, 48.0]",50,200,0.1,5
14,2,123,13.405860662460327,277.6640625,277.6640625,0.0,0.02776640625,190,21895979.76,21895979.76,0,11,1057.7768,200,28.961644627060323,96.0,0.29969716923580764,"[60.0, 133.0, 108.0, 156.0, 107.0, 108.0, 72.0, 70.0, 93.0, 96.0, 60.0]",50,200,0.1,5
14,3,7890,12.417476892471313,277.6640625,277.6640625,0.0,0.02776640625,191,22371537.42,22371537.42,0,11,1080.7506,200,18.257116805497706,72.0,0.18892595000985396,"[60.0, 132.0, 108.0, 95.0, 101.0, 108.0, 108.0, 72.0, 93.0, 96.0, 90.0]",50,200,0.1,5
15,1,42,17.383713006973267,277.6640625,277.6640625,0.0,0.02776640625,200,23009691.509999998,23009691.509999998,0,11,1111.5792999999999,200,29.937124193193267,108.0,0.30979150152881085,"[120.0, 125.0, 107.0, 156.0, 108.0, 96.0, 84.0, 72.0, 90.0, 57.0, 48.0]",50,200,0.1,7
15,2,123,16.476673126220703,277.6640625,277.6640625,0.0,0.02776640625,199,25858744.290000003,25858744.290000003,0,12,1249.2147,200,25.496595633317188,80.0,0.28782610310423923,"[96.0, 128.0, 84.0, 120.0, 108.0, 92.0, 58.0, 60.0, 72.0, 48.0, 120.0, 77.0]",50,200,0.1,7
15,3,7890,17.176793336868286,277.6640625,277.6640625,0.0,0.02776640625,200,22975416.45,22975416.45,0,11,1109.9235,200,29.03375066514746,96.0,0.3004433276732098,"[102.0, 132.0, 108.0, 156.0, 108.0, 109.0, 72.0, 72.0, 84.0, 60.0, 60.0]",50,200,0.1,7
16,1,42,8.841293334960938,277.6640625,277.6640625,0.0,0.02776640625,198,21028624.919999998,21028624.919999998,0,10,1015.8756,200,24.008540147205952,76.0,0.22585644541115665,"[132.0, 132.0, 108.0, 148.0, 104.0, 108.0, 72.0, 72.0, 96.0, 91.0]",50,200,0.15,3
16,2,123,10.61585283279419,277.6640625,277.66015625,-0.00390625,0.02776640625,188,23121436.320000004,23121436.320000004,0,11,1116.9776,200,29.17431226040759,100.0,0.3018978691105207,"[108.0, 131.0, 108.0, 156.0, 105.0, 101.0, 60.0, 70.0, 96.0, 72.0, 56.0]",50,200,0.15,3
16,3,7890,13.799134492874146,277.66015625,277.65625,-0.00390625,0.027765625,187,24356479.049999993,24356479.049999993,0,11,1176.6415,200,23.246789523297533,84.0,0.2405594400341231,"[72.0, 109.0, 92.0, 156.0, 108.0, 108.0, 84.0, 72.0, 96.0, 94.0, 72.0]",50,200,0.15,3
17,1,42,12.541544675827026,277.65625,277.65625,0.0,0.027765625,196,21739204.169999998,21739204.169999998,0,11,1050.2031,200,35.39201945809697,129.0,0.36623914773195354,"[128.0, 132.0, 108.0, 153.0, 108.0, 107.0, 82.0, 72.0, 96.0, 53.0, 24.0]",50,200,0.15,5
17,2,123,9.828638553619385,277.65625,277.65625,0.0,0.027765625,193,21792200.310000002,21792200.310000002,0,11,1052.7633,200,28.036575874683045,108.0,0.29012449164770787,"[72.0, 129.0, 89.0, 156.0, 108.0, 108.0, 48.0, 69.0, 96.0, 92.0, 96.0]",50,200,0.15,5
17,3,7890,12.43652606010437,277.65625,277.65625,0.0,0.027765625,184,21316207.950000003,21316207.950000003,0,11,1029.7685000000001,200,31.637930995656944,120.0,0.32739157192119134,"[89.0, 132.0, 114.0, 156.0, 107.0, 108.0, 36.0, 72.0, 93.0, 96.0, 60.0]",50,200,0.15,5
18,1,42,17.114362239837646,277.65625,277.65625,0.0,0.027765625,190,21631593.15,21631593.15,0,11,1045.0045,200,31.551610612319063,120.0,0.3264983224228689,"[105.0, 132.0, 108.0, 156.0, 108.0, 104.0, 36.0, 72.0, 96.0, 87.0, 59.0]",50,200,0.15,7
18,2,123,13.367807626724243,277.65625,277.65625,0.0,0.027765625,192,22928682.06,22928682.06,0,11,1107.6658,200,19.942064848285476,81.0,0.20636191282327396,"[105.0, 128.0, 108.0, 108.0, 108.0, 96.0, 96.0, 75.0, 96.0, 96.0, 47.0]",50,200,0.15,7
18,3,7890,13.181982517242432,277.65625,277.65625,0.0,0.027765625,200,22071517.830000002,22071517.830000002,0,11,1066.2569,200,20.68496479559589,63.0,0.21404949459224343,"[89.0, 132.0, 96.0, 131.0, 108.0, 106.0, 69.0, 72.0, 96.0, 92.0, 72.0]",50,200,0.15,7
19,1,42,9.119898319244385,277.65625,277.65625,0.0,0.027765625,98,24810806.790000003,24810806.790000003,0,11,1198.5897,100,28.646030114525715,96.0,0.296431167694998,"[125.0, 130.0, 104.0, 144.0, 107.0, 84.0, 57.0, 72.0, 96.0, 96.0, 48.0]",100,100,0.05,3
19,2,123,8.489017963409424,277.65625,277.65625,0.0,0.027765625,99,24341096.879999995,24341096.879999995,0,11,1175.8984,100,25.086297336386387,89.0,0.259594798400988,"[91.0, 132.0, 70.0, 137.0, 108.0, 105.0, 48.0, 72.0, 96.0, 96.0, 108.0]",100,100,0.05,3
19,3,7890,8.417026281356812,277.65625,277.65625,0.0,0.027765625,99,23379637.769999996,23379637.769999996,0,11,1129.4511,100,32.09438559587735,108.0,0.33211499675884365,"[132.0, 125.0, 108.0, 156.0, 101.0, 84.0, 48.0, 70.0, 96.0, 48.0, 95.0]",100,100,0.05,3
20,1,42,11.460644960403442,277.65625,277.65625,0.0,0.027765625,93,24310044.810000002,24310044.810000002,0,11,1174.3983,100,24.069115356605582,84.0,0.24906892655001073,"[120.0, 132.0, 95.0, 126.0, 98.0, 108.0, 72.0, 72.0, 96.0, 96.0, 48.0]",100,100,0.05,5
20,2,123,12.282433271408081,277.65625,277.65625,0.0,0.027765625,99,23546384.549999997,23546384.549999997,0,11,1137.5065,100,29.527407075377297,103.0,0.3055517195006117,"[120.0, 132.0, 71.0, 156.0, 104.0, 108.0, 72.0, 79.0, 96.0, 72.0, 53.0]",100,100,0.05,5
20,3,7890,12.044244766235352,277.65625,277.65625,0.0,0.027765625,99,23460421.59,23460421.59,0,11,1133.3537000000001,100,27.320564107289144,95.0,0.2827151506869055,"[116.0, 125.0, 108.0, 155.0, 105.0, 84.0, 72.0, 72.0, 96.0, 70.0, 60.0]",100,100,0.05,5
21,1,42,15.636735200881958,277.65625,277.65625,0.0,0.027765625,100,23466747.51,23466747.51,0,11,1133.6593,100,22.69670671854771,72.0,0.23486714384198004,"[132.0, 132.0, 89.0, 93.0, 106.0, 107.0, 60.0, 68.0, 96.0, 72.0, 108.0]",100,100,0.05,7
21,2,123,13.744159936904907,277.65625,277.65625,0.0,0.027765625,100,23425763.58,23425763.58,0,11,1131.6794,100,20.737636962220634,74.0,0.21459454993831323,"[105.0, 130.0, 108.0, 120.0, 84.0, 108.0, 56.0, 72.0, 89.0, 84.0, 107.0]",100,100,0.05,7
21,3,7890,15.598295211791992,277.65625,277.65625,0.0,0.027765625,100,22209027.93,22209027.93,0,11,1072.8999,100,29.407088592788853,100.0,0.30430665524052436,"[132.0, 132.0, 96.0, 144.0, 101.0, 104.0, 70.0, 72.0, 96.0, 72.0, 44.0]",100,100,0.05,7
22,1,42,8.480007886886597,277.65625,277.65625,0.0,0.027765625,100,24150776.939999998,24150776.939999998,0,11,1166.7042,100,29.6411039153793,112.0,0.3067282625297952,"[96.0, 130.0, 108.0, 156.0, 108.0, 105.0, 84.0, 76.0, 96.0, 60.0, 44.0]",100,100,0.1,3
22,2,123,8.439759016036987,277.65625,277.65625,0.0,0.027765625,100,21522909.870000005,21522909.870000005,0,10,1039.7541,100,26.080835876175442,85.0,0.24535123119638233,"[130.0, 132.0, 108.0, 157.0, 105.0, 108.0, 83.0, 72.0, 96.0, 72.0]",100,100,0.1,3
22,3,7890,7.983174800872803,277.65625,277.65625,0.0,0.027765625,100,22185311.939999998,22185311.939999998,0,11,1071.7542,100,32.73383772537838,119.0,0.3387320931130406,"[128.0, 125.0, 108.0, 155.0, 106.0, 108.0, 60.0, 72.0, 93.0, 72.0, 36.0]",100,100,0.1,3
23,1,42,13.115652799606323,277.65625,277.65625,0.0,0.027765625,100,22241603.52,22241603.52,0,11,1074.4736,100,34.454905251179675,134.0,0.3565418229190747,"[120.0, 132.0, 105.0, 156.0, 101.0, 104.0, 59.0, 72.0, 96.0, 96.0, 22.0]",100,100,0.1,5
23,2,123,11.718595743179321,277.65625,277.65625,0.0,0.027765625,100,22952431.169999998,22952431.169999998,0,11,1108.8131,100,30.27532066423598,108.0,0.31329118279077683,"[108.0, 125.0, 113.0, 156.0, 108.0, 108.0, 48.0, 70.0, 96.0, 59.0, 72.0]",100,100,0.1,5
23,3,7890,11.781936645507812,277.65625,277.65625,0.0,0.027765625,100,23604474.959999997,23604474.959999997,0,11,1140.3128,100,22.515742885500146,88.0,0.23299451715945588,"[118.0, 132.0, 108.0, 96.0, 108.0, 101.0, 44.0, 72.0, 96.0, 84.0, 104.0]",100,100,0.1,5
24,1,42,15.438927173614502,277.65625,277.65625,0.0,0.027765625,96,22210789.5,22210789.5,0,11,1072.985,100,30.2362597713189,112.0,0.31288697787818237,"[108.0, 132.0, 108.0, 156.0, 108.0, 98.0, 84.0, 72.0, 93.0, 60.0, 44.0]",100,100,0.1,7
24,2,123,15.579459428787231,277.65625,277.65625,0.0,0.027765625,96,23093321.58,23093321.58,0,11,1115.6194,100,23.829976260899663,91.0,0.24659429809021288,"[72.0, 101.0, 108.0, 156.0, 105.0, 108.0, 84.0, 72.0, 96.0, 96.0, 65.0]",100,100,0.1,7
24,3,7890,14.89193081855774,277.65625,277.65625,0.0,0.027765625,97,22376174.22,22376174.22,0,11,1080.9746,100,33.847982959302364,127.0,0.3502613476503537,"[117.0, 132.0, 107.0, 149.0, 108.0, 108.0, 56.0, 72.0, 96.0, 96.0, 22.0]",100,100,0.1,7
25,1,42,7.142740964889526,277.65625,277.65625,0.0,0.027765625,100,22604871.96,22604871.96,0,10,1092.0228,100,23.383968867581057,90.0,0.219980892451374,"[108.0, 131.0, 108.0, 158.0, 106.0, 108.0, 96.0, 68.0, 96.0, 84.0]",100,100,0.15,3
25,2,123,8.436979532241821,277.65625,277.65625,0.0,0.027765625,71,25021942.65,25021942.65,0,11,1208.7895,100,37.19548537432205,144.0,0.38490154197322907,"[125.0, 132.0, 107.0, 156.0, 108.0, 108.0, 60.0, 70.0, 96.0, 89.0, 12.0]",100,100,0.15,3
25,3,7890,8.040847539901733,277.65625,277.65625,0.0,0.027765625,100,21621029.939999998,21621029.939999998,0,10,1044.4942,100,25.538402455909413,84.0,0.24024837681946767,"[125.0, 132.0, 114.0, 156.0, 108.0, 105.0, 72.0, 72.0, 95.0, 84.0]",100,100,0.15,3
26,1,42,12.184492111206055,277.65625,277.65625,0.0,0.027765625,100,22710725.55,22710725.55,0,11,1097.1365,100,24.9627822140836,75.0,0.2583166550845904,"[120.0, 128.0, 108.0, 127.0, 108.0, 108.0, 60.0, 72.0, 95.0, 84.0, 53.0]",100,100,0.15,5
26,2,123,11.629537105560303,277.65625,277.65625,0.0,0.027765625,99,21618585.270000003,21618585.270000003,0,10,1044.3761,100,23.94180444327453,85.0,0.22522864010606333,"[120.0, 128.0, 106.0, 156.0, 108.0, 108.0, 72.0, 71.0, 96.0, 98.0]",100,100,0.15,5
26,3,7890,11.37614917755127,277.65625,277.65625,0.0,0.027765625,100,21331122.3,21331122.3,0,10,1030.489,100,25.647806923789798,88.0,0.24127758159726997,"[132.0, 129.0, 107.0, 156.0, 101.0, 108.0, 68.0, 72.0, 96.0, 94.0]",100,100,0.15,5
27,1,42,16.3708074092865,277.65625,277.65625,0.0,0.027765625,100,21622785.3,21622785.3,0,11,1044.579,100,30.624626831931213,92.0,0.3169058279879994,"[132.0, 132.0, 107.0, 152.0, 98.0, 94.0, 60.0, 72.0, 96.0, 60.0, 60.0]",100,100,0.15,7
27,2,123,15.809932708740234,277.65625,277.65625,0.0,0.027765625,96,22382750.610000003,22382750.610000003,0,11,1081.2923,100,27.005968119095208,108.0,0.2794596889087933,"[96.0, 125.0, 108.0, 156.0, 108.0, 81.0, 84.0, 72.0, 89.0, 96.0, 48.0]",100,100,0.15,7
27,3,7890,13.035828828811646,277.65625,277.65625,0.0,0.027765625,100,22946575.14,22946575.14,0,11,1108.5302000000001,100,26.85405920652907,72.0,0.2778877246207147,"[132.0, 132.0, 107.0, 132.0, 108.0, 98.0, 60.0, 72.0, 90.0, 72.0, 60.0]",100,100,0.15,7
28,1,42,15.044349193572998,277.65625,277.65625,0.0,0.027765625,196,22675823.28,22675823.28,0,11,1095.4504,200,31.26797003985425,108.0,0.32356318949990287,"[125.0, 130.0, 104.0, 156.0, 107.0, 72.0, 57.0, 72.0, 96.0, 96.0, 48.0]",100,200,0.05,3
28,2,123,21.55195426940918,277.65625,277.65625,0.0,0.027765625,198,23108832.09,23108832.09,0,11,1116.3687,200,25.086297336386387,89.0,0.259594798400988,"[91.0, 132.0, 70.0, 137.0, 108.0, 105.0, 48.0, 72.0, 96.0, 96.0, 108.0]",100,200,0.05,3
28,3,7890,22.850138664245605,277.65625,277.65625,0.0,0.027765625,192,22021461.09,22021461.09,0,11,1063.8387,200,31.302839625104962,101.0,0.32392402246110497,"[132.0, 128.0, 108.0, 149.0, 105.0, 84.0, 48.0, 70.0, 96.0, 48.0, 95.0]",100,200,0.05,3
29,1,42,23.343965530395508,277.65625,277.65625,0.0,0.027765625,200,22739270.849999998,22739270.849999998,0,11,1098.5155,200,27.85113912236308,102.0,0.28820557887675813,"[120.0, 132.0, 95.0, 138.0, 98.0, 108.0, 72.0, 72.0, 96.0, 96.0, 36.0]",100,200,0.05,5
29,2,123,24.23217248916626,277.65625,277.65625,0.0,0.027765625,175,22006697.849999998,22006697.849999998,0,11,1063.1255,200,30.615720047870617,115.0,0.316813659949743,"[120.0, 132.0, 83.0, 156.0, 104.0, 108.0, 72.0, 79.0, 96.0, 72.0, 41.0]",100,200,0.05,5
29,3,7890,22.78385591506958,277.65625,277.65625,0.0,0.027765625,182,22488076.35,22488076.35,0,11,1086.3805,200,28.262640702951526,95.0,0.29246382665330833,"[116.0, 125.0, 108.0, 155.0, 105.0, 96.0, 60.0, 72.0, 96.0, 70.0, 60.0]",100,200,0.05,5
30,1,42,29.672945499420166,277.65625,277.65625,0.0,0.027765625,195,22705271.100000005,22705271.100000005,0,11,1096.873,200,23.868094821607006,72.0,0.24698875168172818,"[132.0, 132.0, 77.0, 117.0, 106.0, 107.0, 60.0, 68.0, 96.0, 72.0, 96.0]",100,200,0.05,7
30,2,123,31.16305136680603,277.65625,276.03125,-1.625,0.027603125,191,22591721.250000004,22591721.250000004,0,11,1091.3875,200,24.050222933280597,86.0,0.24887342640271548,"[105.0, 128.0, 108.0, 144.0, 84.0, 101.0, 58.0, 72.0, 96.0, 96.0, 71.0]",100,200,0.05,7
