config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
6,1,42,0.7679650783538818,270.57421875,270.57421875,0.0,0.027057421875,3,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],50,100,0.1,7
6,2,123,0.7383832931518555,270.57421875,270.57421875,0.0,0.027057421875,18,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],50,100,0.1,7
6,3,7890,0.9099094867706299,270.57421875,270.57421875,0.0,0.027057421875,25,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],50,100,0.1,7
7,1,42,0.5473670959472656,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],50,100,0.15,3
7,2,123,0.42005372047424316,270.57421875,270.57421875,0.0,0.027057421875,12,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],50,100,0.15,3
7,3,7890,0.3993668556213379,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],50,100,0.15,3
8,1,42,0.5207817554473877,270.57421875,270.57421875,0.0,0.027057421875,5,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],50,100,0.15,5
8,2,123,0.602686882019043,270.57421875,270.57421875,0.0,0.027057421875,8,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],50,100,0.15,5
8,3,7890,0.5670328140258789,270.57421875,270.57421875,0.0,0.027057421875,16,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],50,100,0.15,5
9,1,42,0.7605338096618652,270.57421875,270.57421875,0.0,0.027057421875,3,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],50,100,0.15,7
9,2,123,0.8388452529907227,270.57421875,270.57421875,0.0,0.027057421875,14,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],50,100,0.15,7
9,3,7890,0.8909132480621338,270.57421875,270.57421875,0.0,0.027057421875,17,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],50,100,0.15,7
10,1,42,0.7978458404541016,270.57421875,270.57421875,0.0,0.027057421875,12,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.05,3
10,2,123,0.7709946632385254,270.57421875,270.57421875,0.0,0.027057421875,12,2371696.29,2371696.29,0,1,114.5747,200,0.0,0.0,0.0,[101.0],50,200,0.05,3
10,3,7890,0.7739837169647217,270.57421875,270.57421875,0.0,0.027057421875,9,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.05,3
11,1,42,1.1462581157684326,270.57421875,270.57421875,0.0,0.027057421875,6,2308263.21,2308263.21,0,1,111.5103,200,0.0,0.0,0.0,[101.0],50,200,0.05,5
11,2,123,1.2299787998199463,270.57421875,270.57421875,0.0,0.027057421875,22,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.05,5
11,3,7890,1.6197254657745361,270.57421875,270.57421875,0.0,0.027057421875,50,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.05,5
12,1,42,1.4241809844970703,270.57421875,270.57421875,0.0,0.027057421875,3,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.05,7
12,2,123,1.5506765842437744,270.57421875,270.57421875,0.0,0.027057421875,31,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.05,7
12,3,7890,1.5791778564453125,270.57421875,270.57421875,0.0,0.027057421875,22,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],50,200,0.05,7
13,1,42,0.7529971599578857,270.57421875,270.57421875,0.0,0.027057421875,6,2165335.9200000004,2165335.9200000004,0,1,104.6056,200,0.0,0.0,0.0,[101.0],50,200,0.1,3
13,2,123,0.7421813011169434,270.57421875,270.57421875,0.0,0.027057421875,16,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],50,200,0.1,3
13,3,7890,0.8599653244018555,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.1,3
14,1,42,1.441925048828125,270.57421875,270.57421875,0.0,0.027057421875,6,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],50,200,0.1,5
14,2,123,1.6240253448486328,270.57421875,270.57421875,0.0,0.027057421875,7,2288666.5199999996,2288666.5199999996,0,1,110.5636,200,0.0,0.0,0.0,[101.0],50,200,0.1,5
14,3,7890,1.1518661975860596,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.1,5
15,1,42,1.7338123321533203,270.57421875,270.57421875,0.0,0.027057421875,3,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.1,7
15,2,123,1.6202993392944336,270.57421875,270.57421875,0.0,0.027057421875,18,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],50,200,0.1,7
15,3,7890,1.448380947113037,270.57421875,270.57421875,0.0,0.027057421875,25,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.1,7
16,1,42,0.7901859283447266,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,3
16,2,123,0.8111972808837891,270.57421875,270.57421875,0.0,0.027057421875,12,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,3
16,3,7890,1.0350124835968018,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,3
17,1,42,1.18929123878479,270.57421875,270.57421875,0.0,0.027057421875,5,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],50,200,0.15,5
17,2,123,1.0827105045318604,270.57421875,270.57421875,0.0,0.027057421875,8,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],50,200,0.15,5
17,3,7890,1.0663375854492188,270.57421875,270.57421875,0.0,0.027057421875,16,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,5
18,1,42,1.313072681427002,270.57421875,270.57421875,0.0,0.027057421875,3,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,7
18,2,123,1.4507176876068115,270.57421875,270.57421875,0.0,0.027057421875,14,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],50,200,0.15,7
18,3,7890,1.5391640663146973,270.57421875,270.57421875,0.0,0.027057421875,17,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,7
19,1,42,0.8581118583679199,270.57421875,270.57421875,0.0,0.027057421875,4,2308263.21,2308263.21,0,1,111.5103,100,0.0,0.0,0.0,[101.0],100,100,0.05,3
19,2,123,0.7588956356048584,270.57421875,270.57421875,0.0,0.027057421875,9,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],100,100,0.05,3
19,3,7890,0.6671228408813477,270.57421875,270.57421875,0.0,0.027057421875,9,2124124.29,2124124.29,0,1,102.6147,100,0.0,0.0,0.0,[101.0],100,100,0.05,3
20,1,42,1.0481929779052734,270.57421875,270.57421875,0.0,0.027057421875,3,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.05,5
20,2,123,1.0477721691131592,270.57421875,270.57421875,0.0,0.027057421875,4,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.05,5
20,3,7890,1.1565437316894531,270.57421875,270.57421875,0.0,0.027057421875,4,2124124.29,2124124.29,0,1,102.6147,100,0.0,0.0,0.0,[101.0],100,100,0.05,5
21,1,42,1.5476832389831543,270.57421875,270.57421875,0.0,0.027057421875,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.05,7
21,2,123,1.6153452396392822,270.57421875,270.57421875,0.0,0.027057421875,10,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.05,7
21,3,7890,2.0909533500671387,270.57421875,270.57421875,0.0,0.027057421875,4,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],100,100,0.05,7
22,1,42,0.9924771785736084,270.57421875,270.57421875,0.0,0.027057421875,10,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.1,3
22,2,123,1.2866160869598389,270.57421875,270.57421875,0.0,0.027057421875,10,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,3
22,3,7890,0.8362493515014648,270.57421875,270.57421875,0.0,0.027057421875,8,2124124.29,2124124.29,0,1,102.6147,100,0.0,0.0,0.0,[101.0],100,100,0.1,3
23,1,42,1.1350042819976807,270.57421875,270.57421875,0.0,0.027057421875,5,2165335.9200000004,2165335.9200000004,0,1,104.6056,100,0.0,0.0,0.0,[101.0],100,100,0.1,5
23,2,123,1.1976964473724365,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,5
23,3,7890,1.316971778869629,270.57421875,270.57421875,0.0,0.027057421875,18,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,5
24,1,42,1.638521671295166,270.57421875,270.57421875,0.0,0.027057421875,4,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,7
24,2,123,1.3899691104888916,270.57421875,270.57421875,0.0,0.027057421875,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,7
24,3,7890,1.5779573917388916,270.57421875,270.57421875,0.0,0.027057421875,20,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,7
25,1,42,0.9178512096405029,270.57421875,270.57421875,0.0,0.027057421875,8,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.15,3
25,2,123,0.8403010368347168,270.57421875,270.57421875,0.0,0.027057421875,9,2320714.2600000002,2320714.2600000002,0,1,112.1118,100,0.0,0.0,0.0,[101.0],100,100,0.15,3
25,3,7890,0.7114934921264648,270.57421875,270.57421875,0.0,0.027057421875,29,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.15,3
26,1,42,1.1382699012756348,270.57421875,270.57421875,0.0,0.027057421875,6,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.15,5
26,2,123,1.1918389797210693,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.15,5
26,3,7890,1.2405586242675781,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.15,5
27,1,42,1.4949090480804443,270.57421875,270.57421875,0.0,0.027057421875,10,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],100,100,0.15,7
27,2,123,1.5256397724151611,270.57421875,270.57421875,0.0,0.027057421875,10,2288666.5199999996,2288666.5199999996,0,1,110.5636,100,0.0,0.0,0.0,[101.0],100,100,0.15,7
27,3,7890,1.8632903099060059,270.57421875,270.57421875,0.0,0.027057421875,10,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.15,7
28,1,42,1.8520152568817139,270.57421875,270.57421875,0.0,0.027057421875,4,2308263.21,2308263.21,0,1,111.5103,200,0.0,0.0,0.0,[101.0],100,200,0.05,3
28,2,123,1.5478546619415283,270.57421875,270.57421875,0.0,0.027057421875,9,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],100,200,0.05,3
28,3,7890,1.7013707160949707,270.57421875,270.57421875,0.0,0.027057421875,9,2124124.29,2124124.29,0,1,102.6147,200,0.0,0.0,0.0,[101.0],100,200,0.05,3
29,1,42,2.26255202293396,270.57421875,270.57421875,0.0,0.027057421875,3,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.05,5
29,2,123,2.379390239715576,270.57421875,270.57421875,0.0,0.027057421875,4,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.05,5
29,3,7890,2.0780320167541504,270.57421875,270.57421875,0.0,0.027057421875,4,2124124.29,2124124.29,0,1,102.6147,200,0.0,0.0,0.0,[101.0],100,200,0.05,5
30,1,42,3.182429075241089,270.57421875,270.57421875,0.0,0.027057421875,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.05,7
30,2,123,3.8654160499572754,270.57421875,270.57421875,0.0,0.027057421875,10,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.05,7
30,3,7890,3.5378525257110596,270.57421875,270.57421875,0.0,0.027057421875,4,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],100,200,0.05,7
31,1,42,1.619995355606079,270.57421875,270.57421875,0.0,0.027057421875,10,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.1,3
31,2,123,1.823179006576538,270.57421875,270.57421875,0.0,0.027057421875,10,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,3
31,3,7890,1.4578194618225098,270.57421875,270.57421875,0.0,0.027057421875,8,2124124.29,2124124.29,0,1,102.6147,200,0.0,0.0,0.0,[101.0],100,200,0.1,3
32,1,42,2.777632236480713,270.57421875,270.57421875,0.0,0.027057421875,5,2165335.9200000004,2165335.9200000004,0,1,104.6056,200,0.0,0.0,0.0,[101.0],100,200,0.1,5
32,2,123,2.281177043914795,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,5
32,3,7890,2.4768288135528564,270.57421875,270.57421875,0.0,0.027057421875,18,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,5
33,1,42,3.267942190170288,270.57421875,270.57421875,0.0,0.027057421875,4,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,7
33,2,123,3.2177391052246094,270.57421875,270.57421875,0.0,0.027057421875,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,7
33,3,7890,2.948633909225464,270.57421875,270.57421875,0.0,0.027057421875,20,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,7
34,1,42,1.3998053073883057,270.57421875,270.57421875,0.0,0.027057421875,8,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.15,3
34,2,123,1.54006028175354,270.57421875,270.57421875,0.0,0.027057421875,9,2320714.2600000002,2320714.2600000002,0,1,112.1118,200,0.0,0.0,0.0,[101.0],100,200,0.15,3
34,3,7890,1.381730079650879,270.57421875,270.57421875,0.0,0.027057421875,29,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.15,3
35,1,42,2.005039691925049,270.57421875,270.57421875,0.0,0.027057421875,6,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.15,5
35,2,123,2.4259769916534424,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.15,5
35,3,7890,2.567927122116089,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.15,5
36,1,42,3.427663564682007,270.57421875,270.57421875,0.0,0.027057421875,10,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],100,200,0.15,7
36,2,123,3.5923306941986084,270.57421875,270.57421875,0.0,0.027057421875,10,2288666.5199999996,2288666.5199999996,0,1,110.5636,200,0.0,0.0,0.0,[101.0],100,200,0.15,7
36,3,7890,3.1758031845092773,270.57421875,270.57421875,0.0,0.027057421875,10,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.15,7
37,1,42,1.2401931285858154,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,3
37,2,123,1.1130268573760986,270.57421875,270.57421875,0.0,0.027057421875,15,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,3
37,3,7890,1.2235825061798096,270.57421875,270.57421875,0.0,0.027057421875,4,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],150,100,0.05,3
38,1,42,1.9090993404388428,270.57421875,270.57421875,0.0,0.027057421875,3,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,5
38,2,123,1.5988750457763672,270.57421875,270.57421875,0.0,0.027057421875,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,5
38,3,7890,1.88716459274292,270.57421875,270.57421875,0.0,0.027057421875,13,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,5
39,1,42,3.0203402042388916,270.57421875,270.57421875,0.0,0.027057421875,2,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,7
39,2,123,3.0716025829315186,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,7
39,3,7890,2.1952929496765137,270.57421875,270.57421875,0.0,0.027057421875,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,7
40,1,42,1.4665136337280273,270.57421875,270.57421875,0.0,0.027057421875,7,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],150,100,0.1,3
40,2,123,1.7643918991088867,270.57421875,270.57421875,0.0,0.027057421875,7,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],150,100,0.1,3
40,3,7890,1.1834795475006104,270.57421875,270.57421875,0.0,0.027057421875,4,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],150,100,0.1,3
41,1,42,1.745119333267212,270.57421875,270.57421875,0.0,0.027057421875,7,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],150,100,0.1,5
41,2,123,2.2753753662109375,270.57421875,270.57421875,0.0,0.027057421875,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.1,5
41,3,7890,1.8356719017028809,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.1,5
42,1,42,2.3955020904541016,270.57421875,270.57421875,0.0,0.027057421875,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.1,7
42,2,123,2.3876922130584717,270.57421875,270.57421875,0.0,0.027057421875,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.1,7
42,3,7890,2.5440316200256348,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.1,7
43,1,42,1.3682243824005127,270.57421875,270.57421875,0.0,0.027057421875,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,3
43,2,123,1.0797984600067139,270.57421875,270.57421875,0.0,0.027057421875,17,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,3
43,3,7890,1.2279331684112549,270.57421875,270.57421875,0.0,0.027057421875,26,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,3
44,1,42,1.91546630859375,270.57421875,270.57421875,0.0,0.027057421875,7,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],150,100,0.15,5
44,2,123,1.6876399517059326,270.57421875,270.57421875,0.0,0.027057421875,9,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,5
44,3,7890,1.6898586750030518,270.57421875,270.57421875,0.0,0.027057421875,14,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,5
45,1,42,2.53448486328125,270.57421875,270.57421875,0.0,0.027057421875,2,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,7
45,2,123,2.187739849090576,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,7
45,3,7890,2.6014609336853027,270.57421875,270.57421875,0.0,0.027057421875,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,7
46,1,42,2.1713461875915527,270.57421875,270.57421875,0.0,0.027057421875,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.05,3
46,2,123,2.6310298442840576,270.57421875,270.57421875,0.0,0.027057421875,15,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.05,3
46,3,7890,2.056504011154175,270.57421875,270.57421875,0.0,0.027057421875,4,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],150,200,0.05,3
47,1,42,3.479102849960327,270.57421875,270.57421875,0.0,0.027057421875,3,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.05,5
47,2,123,3.1560518741607666,270.57421875,270.57421875,0.0,0.027057421875,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.05,5
47,3,7890,3.5931365489959717,270.57421875,270.57421875,0.0,0.027057421875,13,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.05,5
48,1,42,5.428595304489136,270.57421875,270.57421875,0.0,0.027057421875,2,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.05,7
48,2,123,4.964823246002197,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.05,7
48,3,7890,4.624827146530151,270.57421875,270.57421875,0.0,0.027057421875,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.05,7
49,1,42,2.6721925735473633,270.57421875,270.57421875,0.0,0.027057421875,7,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],150,200,0.1,3
