config_id,mean_obj,std_obj,min_obj,max_obj,mean_time,mean_vehicles,mean_distance,mean_memory_increase,mean_best_iter_memory,mean_load_balance_cv,mean_load_balance_std,mean_load_balance_range,population_size,generations,mutation_rate,tournament_k
30,2138834.4000000004,103373.86710457673,2079151.4700000002,2258200.2600000002,3.5285658836364746,1.0,103.32533333333333,0.0,0.027057421875,0.0,0.0,0.0,100,200,0.05,7
31,2151301.3200000003,88910.12570336898,2079151.4700000002,2250628.2,1.633664608001709,1.0,103.9276,0.0,0.027057421875,0.0,0.0,0.0,100,200,0.1,3
32,2107879.6200000006,49758.61540745992,2079151.4700000002,2165335.9200000004,2.5118793646494546,1.0,101.82993333333333,0.0,0.027057421875,0.0,0.0,0.0,100,200,0.1,5
33,2079151.47,0.0,2079151.4700000002,2079151.4700000002,3.1447717348734536,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,100,200,0.1,7
34,2273990.22,40464.20560744023,2250628.2,2320714.2600000002,1.440531889597575,1.0,109.8546,0.0,0.027057421875,0.0,0.0,0.0,100,200,0.15,3
35,2136310.3800000004,99002.13622525656,2079151.4700000002,2250628.2,2.33298126856486,1.0,103.20339999999999,0.0,0.027057421875,0.0,0.0,0.0,100,200,0.15,5
36,2265831.66,20134.7248944599,2250628.2,2288666.5199999996,3.398599147796631,1.0,109.46046666666666,0.0,0.027057421875,0.0,0.0,0.0,100,200,0.15,7
37,2138834.4000000004,103373.86710457673,2079151.4700000002,2258200.2600000002,1.1922674973805745,1.0,103.32533333333333,0.0,0.027057421875,0.0,0.0,0.0,150,100,0.05,3
38,2079151.47,0.0,2079151.4700000002,2079151.4700000002,1.79837965965271,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,150,100,0.05,5
39,2079151.47,0.0,2079151.4700000002,2079151.4700000002,2.762411912282308,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,150,100,0.05,7
40,2253152.22,4371.73087932003,2250628.2,2258200.2600000002,1.4714616934458415,1.0,108.84793333333334,0.0,0.027057421875,0.0,0.0,0.0,150,100,0.1,3
41,2138834.4000000004,103373.86710457683,2079151.4700000002,2258200.2600000002,1.95205553372701,1.0,103.32533333333333,0.0,0.027057421875,0.0,0.0,0.0,150,100,0.1,5
42,2079151.47,0.0,2079151.4700000002,2079151.4700000002,2.442408641179403,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,150,100,0.1,7
43,2079151.47,0.0,2079151.4700000002,2079151.4700000002,1.2253186702728271,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,150,100,0.15,3
44,2138834.4000000004,103373.86710457683,2079151.4700000002,2258200.2600000002,1.7643216451009114,1.0,103.32533333333333,0.0,0.027057421875,0.0,0.0,0.0,150,100,0.15,5
45,2079151.47,0.0,2079151.4700000002,2079151.4700000002,2.4412285486857095,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,150,100,0.15,7
46,2138834.4000000004,103373.86710457673,2079151.4700000002,2258200.2600000002,2.286293347676595,1.0,103.32533333333333,0.0,0.027057421875,0.0,0.0,0.0,150,200,0.05,3
47,2079151.47,0.0,2079151.4700000002,2079151.4700000002,3.409430424372355,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,150,200,0.05,5
48,2079151.47,0.0,2079151.4700000002,2079151.4700000002,5.006081899007161,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,150,200,0.05,7
49,2253152.22,4371.73087932003,2250628.2,2258200.2600000002,2.5903453826904297,1.0,108.84793333333334,0.0,0.027057421875,0.0,0.0,0.0,150,200,0.1,3
50,2138834.4000000004,103373.86710457683,2079151.4700000002,2258200.2600000002,3.5630635420481362,1.0,103.32533333333333,0.0,0.027057421875,0.0,0.0,0.0,150,200,0.1,5
51,2079151.47,0.0,2079151.4700000002,2079151.4700000002,4.886378447214763,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,150,200,0.1,7
52,2079151.47,0.0,2079151.4700000002,2079151.4700000002,2.5457069079081216,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,150,200,0.15,3
53,2138834.4000000004,103373.86710457683,2079151.4700000002,2258200.2600000002,3.6362274487813315,1.0,103.32533333333333,0.0,0.027057421875,0.0,0.0,0.0,150,200,0.15,5
54,2079151.47,0.0,2079151.4700000002,2079151.4700000002,4.650753498077393,1.0,100.4421,0.0,0.027057421875,0.0,0.0,0.0,150,200,0.15,7
