VehicleId,DepotId,InitialLoad,RouteSequence,ClientsServed,DemandsSatisfied,TotalDistance,TotalTime,FuelCost
VEH001,D1,101,D1 - C5 - C3 - C8 - C7 - C9 - C2 - C1 - C4 - C6 - D1,9,5 - 15 - 10 - 12 - 15 - 15 - 12 - 6 - 11,100.4,251.1,2079151
