config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
15,2,123,0.784797191619873,401.734375,401.734375,0.0,0.0401734375,18,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],50,200,0.1,7
15,3,7890,0.7808141708374023,401.734375,401.734375,0.0,0.0401734375,25,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.1,7
16,1,42,0.4477999210357666,401.734375,401.734375,0.0,0.0401734375,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,3
16,2,123,0.41937994956970215,401.734375,401.734375,0.0,0.0401734375,12,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,3
16,3,7890,0.4210329055786133,401.734375,401.734375,0.0,0.0401734375,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,3
17,1,42,0.6086928844451904,401.734375,401.734375,0.0,0.0401734375,5,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],50,200,0.15,5
17,2,123,0.6054751873016357,401.734375,401.734375,0.0,0.0401734375,8,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],50,200,0.15,5
17,3,7890,0.6024949550628662,401.734375,401.734375,0.0,0.0401734375,16,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,5
18,1,42,0.7889978885650635,401.734375,401.734375,0.0,0.0401734375,3,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,7
18,2,123,0.7853970527648926,401.734375,401.734375,0.0,0.0401734375,14,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],50,200,0.15,7
18,3,7890,0.7855801582336426,401.734375,401.734375,0.0,0.0401734375,17,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],50,200,0.15,7
19,1,42,0.43143510818481445,401.734375,401.734375,0.0,0.0401734375,4,2308263.21,2308263.21,0,1,111.5103,100,0.0,0.0,0.0,[101.0],100,100,0.05,3
19,2,123,0.4155151844024658,401.734375,401.734375,0.0,0.0401734375,9,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],100,100,0.05,3
19,3,7890,0.4156210422515869,401.734375,401.734375,0.0,0.0401734375,9,2124124.29,2124124.29,0,1,102.6147,100,0.0,0.0,0.0,[101.0],100,100,0.05,3
20,1,42,0.6052391529083252,401.734375,401.734375,0.0,0.0401734375,3,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.05,5
20,2,123,0.6073901653289795,401.734375,401.734375,0.0,0.0401734375,4,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.05,5
20,3,7890,0.6023218631744385,401.734375,401.734375,0.0,0.0401734375,4,2124124.29,2124124.29,0,1,102.6147,100,0.0,0.0,0.0,[101.0],100,100,0.05,5
21,1,42,0.785491943359375,401.734375,401.734375,0.0,0.0401734375,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.05,7
21,2,123,0.7833878993988037,401.734375,401.734375,0.0,0.0401734375,10,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.05,7
21,3,7890,0.7807800769805908,401.734375,401.734375,0.0,0.0401734375,4,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],100,100,0.05,7
22,1,42,0.42365598678588867,401.734375,401.734375,0.0,0.0401734375,10,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.1,3
22,2,123,0.42104005813598633,401.734375,401.734375,0.0,0.0401734375,10,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,3
22,3,7890,0.44249486923217773,401.734375,401.734375,0.0,0.0401734375,8,2124124.29,2124124.29,0,1,102.6147,100,0.0,0.0,0.0,[101.0],100,100,0.1,3
23,1,42,0.6269710063934326,401.734375,401.734375,0.0,0.0401734375,5,2165335.9200000004,2165335.9200000004,0,1,104.6056,100,0.0,0.0,0.0,[101.0],100,100,0.1,5
23,2,123,0.6469457149505615,401.734375,401.734375,0.0,0.0401734375,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,5
23,3,7890,0.6033799648284912,401.734375,401.734375,0.0,0.0401734375,18,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,5
24,1,42,0.7961118221282959,401.734375,401.734375,0.0,0.0401734375,4,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,7
24,2,123,0.8048501014709473,401.734375,401.734375,0.0,0.0401734375,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,7
24,3,7890,0.7929558753967285,401.734375,401.734375,0.0,0.0401734375,20,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.1,7
