config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
9,1,42,1.076869010925293,397.171875,397.171875,0.0,0.0397171875,77,5135984.640000001,5135984.640000001,0,3,248.11520000000002,100,5.436502143433363,12.0,0.043261290266047976,"[130.0, 129.0, 118.0]",50,100,0.15,7
9,2,123,1.099048137664795,397.171875,397.171875,0.0,0.0397171875,94,5390238.6,5390238.6,0,3,260.398,100,5.312459150169742,13.0,0.0422742107440563,"[126.0, 132.0, 119.0]",50,100,0.15,7
9,3,7890,1.0785870552062988,397.171875,397.171875,0.0,0.0397171875,99,5572257.84,5572257.84,0,3,269.1912,100,6.182412330330469,14.0,0.04919691509546792,"[129.0, 131.0, 117.0]",50,100,0.15,7
10,1,42,1.1238670349121094,397.171875,397.171875,0.0,0.0397171875,179,5528276.550000001,5528276.550000001,0,3,267.0665,200,8.956685895029603,21.0,0.07127336255991726,"[122.0, 138.0, 117.0]",50,200,0.05,3
10,2,123,1.1181890964508057,397.171875,397.171875,0.0,0.0397171875,182,5504214.87,5504214.87,0,3,265.90409999999997,200,9.741092797468305,23.0,0.07751532730080879,"[122.0, 139.0, 116.0]",50,200,0.05,3
10,3,7890,1.1190009117126465,397.171875,397.171875,0.0,0.0397171875,200,5556540.33,5556540.33,0,3,268.4319,200,8.013876853447538,17.0,0.06377090334308386,"[120.0, 137.0, 120.0]",50,200,0.05,3
11,1,42,1.6566779613494873,397.171875,397.171875,0.0,0.0397171875,145,5871672.99,5871672.99,0,3,283.6557,200,13.816254517375139,33.0,0.10994366989953691,"[130.0, 140.0, 107.0]",50,200,0.05,5
11,2,123,1.6330838203430176,397.171875,397.171875,0.0,0.0397171875,126,5456447.55,5456447.55,0,3,263.5965,200,4.189935029992178,10.0,0.033341658063598234,"[127.0, 130.0, 120.0]",50,200,0.05,5
11,3,7890,1.6388790607452393,397.171875,397.171875,0.0,0.0397171875,194,5306095.17,5306095.17,0,3,256.3331,200,7.3181661333667165,16.0,0.05823474376684389,"[121.0, 136.0, 120.0]",50,200,0.05,5
12,1,42,2.1325480937957764,397.171875,397.171875,0.0,0.0397171875,184,5616272.25,5616272.25,0,3,271.3175,200,10.208928554075703,23.0,0.08123815825524432,"[120.0, 140.0, 117.0]",50,200,0.05,7
12,2,123,2.145673990249634,397.171875,397.171875,0.0,0.0397171875,166,5367847.41,5367847.41,0,3,259.3163,200,4.714045207910316,10.0,0.03751229608416697,"[129.0, 129.0, 119.0]",50,200,0.05,7
12,3,7890,2.1470348834991455,397.171875,397.171875,0.0,0.0397171875,192,5469768.0,5469768.0,0,3,264.24,200,6.018490028422597,14.0,0.047892493594874776,"[123.0, 134.0, 120.0]",50,200,0.05,7
13,1,42,1.125680923461914,397.171875,397.171875,0.0,0.0397171875,172,5427094.949999999,5427094.949999999,0,3,262.1785,200,8.73053390247253,19.0,0.06947374458200951,"[120.0, 138.0, 119.0]",50,200,0.1,3
13,2,123,1.1214830875396729,397.171875,397.171875,0.0,0.0397171875,155,5403716.37,5403716.37,0,3,261.0491,200,10.208928554075703,23.0,0.08123815825524432,"[117.0, 140.0, 120.0]",50,200,0.1,3
13,3,7890,1.1311938762664795,397.171875,397.171875,0.0,0.0397171875,177,5420404.71,5420404.71,0,3,261.8553,200,7.845734863959881,19.0,0.06243290342673645,"[124.0, 136.0, 117.0]",50,200,0.1,3
14,1,42,1.6578738689422607,397.171875,397.171875,0.0,0.0397171875,83,5561276.49,5561276.49,0,3,268.6607,200,8.73053390247253,21.0,0.06947374458200951,"[128.0, 135.0, 114.0]",50,200,0.1,5
14,2,123,1.6353631019592285,397.171875,397.171875,0.0,0.0397171875,167,5446557.09,5446557.09,0,3,263.1187,200,8.993825042154695,22.0,0.07156889953969253,"[125.0, 137.0, 115.0]",50,200,0.1,5
14,3,7890,1.636695146560669,397.171875,397.171875,0.0,0.0397171875,165,5445745.65,5445745.65,0,3,263.0795,200,11.14550233153366,27.0,0.08869099998567899,"[128.0, 138.0, 111.0]",50,200,0.1,5
